crop,maturity_days,mean_temp_gs_C,temp_flowering_C,seasonal_rain_mm,rain_flowering_mm,humidity_mean_pct,soil_pH,clay_pct,soil_N_status_kg_ha,soil_P_status_kg_ha,soil_K_status_kg_ha,fert_N_kg_ha,fert_P_kg_ha,fert_K_kg_ha,irrigation_events,ndvi_flowering,ndvi_peak,ndvi_veg_slope,soil_moisture_pct,yield_t_ha
Sesame,157.31927127862963,18.26575952692569,25.9567725933312,552.6821705475545,287.7057744864401,80.06595477507585,6.2071767499172195,25.145441080675624,112.3881599203573,17.88566214606808,177.9000964863328,39.889389833996404,68.45238769857957,54.78134033877756,0,0.35665088024390823,0.5921133810988937,0.006929480979490275,8.279547392190322,1.6528415817728044
Soybean,125.81211635871752,26.989925507972856,25.67096721248332,1299.06993060777,113.99268935823198,75.94336130979674,6.3802429189848855,31.62343784271367,125.39708043320599,34.86665491737824,98.83150112955792,43.19892673279417,63.37987952687732,82.16754294534118,4,0.5995561453938577,0.39825576925264083,0.006833002781114896,22.116313668977174,2.030518291525599
Sunflower,116.518154860475,31.416704384076233,31.38830152089482,1001.8202987335928,116.89711595083608,76.36734323675435,6.91084784491141,44.179722697451616,87.96486994359398,32.191669200802565,311.2598643715656,73.34078977768228,19.360291296042288,17.738028406541538,2,0.418442698010459,0.3785485293357255,0.02635242999330774,37.22236616876093,2.8646406972422613
Sunflower,123.41381570164388,25.684021334142905,24.58032284528267,1216.1780380104271,252.2529946097691,70.33245053678804,6.479365758286997,17.75070049906762,42.40348319715752,12.228743214976877,210.1096662467409,67.15308251241359,17.34601866563498,86.0493543998834,0,0.5444979140441416,0.9433332032773039,0.02757500084840704,15.816689650100107,2.12753594147256
Sunflower,140.0206477973781,28.309008942242286,33.047085128196166,767.815559773895,323.2349905322047,73.29371178172367,8.095984417629115,40.866237212341936,66.36840706624454,49.55167913914133,110.49912086039893,173.45327181531272,42.05547998542131,27.017147361727876,2,0.79276851958025,0.776634619671136,0.014473456608597545,37.51736199349668,3.0089165013411145
Soybean,88.8319690305924,28.702581976236882,34.59175725552958,1010.3323679255108,76.64940993462415,82.08659981701803,6.377863100721932,32.962378026742265,114.86827980786198,22.774621431019753,153.19052030505924,113.44927470857682,63.21585645135323,79.73534871127123,4,0.2549324428135691,0.6143205060577432,0.025053630356390744,10.822381016513656,3.185875497097419
Safflower,100.43539748554514,27.652979789327226,21.04108898537264,977.0627634885849,311.9597499585193,62.21831158283476,8.238760279213617,22.090581311158076,44.85054937435567,52.84545506007781,119.07014089099351,173.32434278241635,17.952327478078267,39.71979955971866,3,0.59489226881085,0.3012688697764141,0.0026363737908112073,25.829470881693908,1.8381570968185215
Mustard,135.34579066273167,25.019385967344505,34.2607634967356,689.054204574856,198.4235797427019,48.406896757922254,6.5006497651729465,14.878932808267137,166.854831793935,44.87895222068042,221.62858632280683,21.548099213644626,38.32510250494676,15.646619775123472,2,0.41916070394662175,0.769365616752365,0.01258245657090226,24.514571256864443,1.9778679982413359
Safflower,83.68666094125098,30.34157434296553,32.683235265952405,1030.7559797923932,92.6892027316095,47.465253690311286,7.790106541433172,45.02532378463635,138.86022821802095,9.3920384012804,266.09101784958204,159.4507438309416,54.68686163951545,106.50729914215438,1,0.6586866798319169,0.9420422725299153,0.007880518998611306,9.918422955445434,3.3186814968639546
Mustard,148.40636338240319,18.294838095182147,30.657638923926626,991.0230200243021,115.54292370778235,70.26353832198578,7.787524964416597,35.626446251457565,87.33783451719111,13.094796595927036,182.04567606895108,55.94859219820712,44.73478688458016,42.841242502699416,1,0.32326876731062015,0.532704448823185,0.02274712261163131,32.57107525684559,2.5698569743328186
Castor,128.60281639888467,28.909699994814954,23.45408855488083,954.8374630803994,127.41112008041245,82.0072699750513,7.509192511358069,46.37363906242401,92.36778524514212,19.79936568181313,214.1470352604607,143.03750888974045,64.82140858833682,26.087503817844752,4,0.4668734265245763,0.767212458756314,0.011690258529271223,13.125155345751542,2.619916435963616
Sesame,154.60945777611346,25.940531020103343,20.615804092062668,912.4177782578226,257.9676477994174,87.33607739559355,6.780706990385902,25.867845970821335,177.7006004698427,24.223094887380654,207.59481706767875,152.40931201140666,38.95111539335781,86.63776261321082,0,0.3060059824803681,0.6657388048571213,0.01389921273113856,11.329456705494277,2.5862902637120837
Safflower,112.70711637031889,24.2980881609406,24.050899106920475,1159.2483713150339,220.1938956083414,48.74021261948455,5.8395502239985895,36.59140227797123,109.71889717535376,25.975425865193575,104.91461545399937,129.01932425288055,33.91042888589807,80.14930441638852,4,0.7653520970737894,0.44739800049753203,0.00709242055075318,9.73324971382818,1.7758181272227231
Niger,139.7112014690536,26.001949371606404,28.368477030359113,781.7466649586548,82.36217845005352,75.13913832360814,7.30627753960679,49.225061188423744,143.67534551033842,9.151346421686595,124.13923986078714,25.606373272936096,54.858567156824584,57.16144725986425,5,0.5673934987345401,0.3585281055003566,0.007941161190207437,31.54680516312381,2.1887863406937687
Castor,118.75234396801069,27.56511077439393,20.6026827440471,823.4850070024443,87.85677906117247,56.23676034795378,5.828217266823433,36.5092011517396,155.746132533985,13.324192277928313,222.16939490962628,164.78210553058702,19.091135442135283,78.42074981908867,5,0.8861986632102408,0.5494895427646149,0.0038958765928384766,11.475223697440507,1.5112650296893908
Groundnut,155.5053750320966,31.955436080197387,23.270607881356575,783.1404503906253,265.87257240442085,66.42419458527154,6.997901852254808,19.869690743841353,106.12329715429965,57.349100048331024,255.5638532801981,148.84613039345547,56.80997808691895,85.59419225968269,3,0.3648887392974313,0.5674621300913094,0.01560651436850357,32.57220288437897,3.0715246439896884
Safflower,150.37708843093347,28.286239557658597,25.542961309908748,529.6103431667317,65.68316608476009,78.84421200929562,6.215540889275772,31.459678103903293,137.59703198388462,25.471095634825772,218.42017843506676,14.88902288607804,16.52873915022274,104.75550275958977,2,0.33226726172002435,0.6836618199077511,0.004190757366686143,10.592590758541247,1.9473752663890038
Castor,93.32531337597155,23.164087784876884,21.097762990894946,905.825772421367,94.78119591536486,55.491402102506534,6.010927402907804,48.67308372877566,88.53706139264216,55.84330436119454,302.8513985483435,117.88510461093466,66.08097289564763,94.74590804238649,5,0.6876225491401036,0.5604506859570177,0.015005307741378173,9.236833209815918,2.0982882817237973
Sesame,101.71875799290575,28.9848684778481,25.1705529664096,875.4388811662911,191.31861145182808,83.5809586736246,8.254719125328814,14.113388980455863,93.66689821538006,33.139774480854925,285.4296373549694,125.62211805978576,67.21726499733332,26.152022824512866,0,0.3476447883425241,0.8665294137631627,0.026864954719948604,31.25799222118745,2.629256251844374
Soybean,96.77232964044504,22.490147235252856,21.93521510051295,901.2000012866768,74.63143076672505,72.84214148043738,5.730479198517883,44.38134921598423,102.32758721381668,52.29166020790787,296.22458764680675,50.410722116145614,20.992727776811392,88.41140278014215,1,0.865361474855066,0.5450697887029607,0.020759603267644866,9.363981630218206,2.957209157220386
Safflower,113.81574423744641,20.211176853160786,20.461858097639563,620.3240311962594,347.457271149247,86.99881361699569,6.021580226716141,29.386714114604448,134.04195034420593,31.38427093932529,114.22279855479162,55.491005792216754,27.709050788016764,61.43819593570354,4,0.8599753738414048,0.40886231935523204,0.012103924346880436,14.196608713616424,2.0307604951409073
Niger,85.08476175676851,22.71183466779494,32.577750554699364,421.57530348434244,63.06170261546468,81.16441701707822,6.045728185763195,40.172044417886596,159.0078103340287,40.70832317311527,103.33673612980947,135.8215487009751,11.911082961995177,107.21446897931104,0,0.4294146539935128,0.6815055654902382,0.013835284958914222,13.191092176093589,1.191421808533411
Sesame,85.42723082826058,24.038244985558315,24.336075361098747,469.32562171011085,186.00164324564642,85.76066907145511,8.250479232222714,26.11084398223799,85.68063759065984,23.966700049639353,106.3359078924401,19.180410048363978,11.185772445222332,50.2523725249049,2,0.8013448445650453,0.8947901463929608,0.024494271583003824,17.155138973904382,3.09227588159884
Mustard,132.2345022030007,22.99629113815302,25.428116766081104,1102.268930806922,345.0599111037035,74.56865179161807,5.958429756079624,35.8906906747862,71.18361066059111,50.901448835378694,314.96233367614985,90.48433149365671,9.852654703369648,61.790296490564984,5,0.717430781474955,0.6677206292503945,0.01648627173794339,25.55743311274382,3.5077692940778613
Safflower,109.54944115095755,25.737113065180598,25.69813828869743,918.7581427694598,252.55848409156164,48.567535975100085,6.069491185021711,28.380234013872027,138.6708776483057,39.211582831101474,164.42162664771436,170.018444985322,21.013680103752474,79.12452644571333,1,0.29421460117372333,0.8091097745458415,0.017833458409656597,34.54115600275371,2.7032645158906097
Mustard,150.17904289550756,28.712846999286754,23.782459956336467,570.5280860366287,302.97474829514374,65.45304081904716,7.846114789244185,41.349028461716806,155.63882392381873,14.2807805270822,122.97933844301362,143.74015016275416,51.46995175660889,95.65764770369232,4,0.49205398316230486,0.377669083326328,0.02039466230644199,15.474790841083447,3.532559316257368
Soybean,124.91439960981303,31.221503481526156,29.26871513512287,747.4453397651687,305.99834664065054,58.43155513423207,7.183574406965742,16.71374547934609,82.98791951819393,45.57151242132213,88.34625039094091,100.18299683103895,28.453617776850997,65.50858914453305,3,0.4326095460409809,0.6453074597075354,0.02640530134583144,12.859658348893644,2.852177081543053
Mustard,146.8575628517164,26.32209322422633,24.937994717663297,1136.6229297638188,75.46849036931393,74.03214442967118,6.435976457292672,37.78009126370676,94.77653283057163,31.043116290352422,232.28909846030697,47.208198725319555,40.02508271617189,107.61676979755387,0,0.7600229314635317,0.37452326444277734,0.008441658916907744,30.88735669894762,2.4813520779672857
Groundnut,84.07668752167555,20.091193303115126,28.03103630830284,719.1385555103964,203.17692692449418,60.68244513566748,7.002694881439271,26.57654453632719,57.97759413698599,9.657173445056847,116.87311279616256,136.16641627737633,23.736020255178374,79.91160906998589,2,0.33247549390089026,0.5900777290628754,0.024884693555706744,33.969694393053985,2.0979980295766607
Safflower,132.92708166535064,30.230741111073993,27.553960441466703,1130.5383879647911,263.39645079019795,67.32413476337427,7.425368727562312,53.82785984434124,126.64457142811986,54.96053349008417,103.37947052643526,144.76301102653073,51.63382238404595,31.721682271886028,4,0.8189588020739444,0.8352551028914639,0.026370575343866984,8.3474716598108,3.6091557337839553
Sunflower,82.80410084859642,29.32017389139431,35.28816782659833,468.4452837133172,185.73317078912584,67.48063944389574,6.20953391153669,21.73652206239563,70.65010318364475,46.14091978462983,302.2768140500826,115.73386682543324,40.17219179556202,93.14927299806479,0,0.6269988300656901,0.37974478668875344,0.025525280141425834,17.353343212109053,2.4557100910779113
Niger,150.50531048722456,26.488936224483652,26.367516199221313,482.5533097047569,335.21711201190965,75.13092954623865,6.280105626741978,28.04762697744049,151.2989678488778,28.57294522596455,207.57922960606126,81.46111677189401,15.112587980324003,97.13932126575492,0,0.42681420552462196,0.5154620479735201,0.02804065784694612,16.311062052296485,1.93716266795778
Niger,108.25398293343618,22.877955630621226,26.651678470620674,506.5658705400406,227.36012078596016,69.95900179674844,6.991139775667183,30.777368806107475,143.09087258821205,32.09195848977299,139.39029098555918,55.13793017466346,20.902167208037262,89.2385777750098,4,0.2739206779592098,0.39847390686569795,0.017800170836193376,41.727741513829784,2.2707912109037105
Sesame,125.72360913025852,25.82893514183334,26.145861440917244,969.6167782075821,207.59103777792507,78.77622780968707,6.575590715162454,14.803123350602913,140.6542542255171,55.343963720355696,95.81846881187418,63.271914030956054,44.90264166406876,11.950246760836045,5,0.29807719369674,0.4485388210624329,0.014170492259084094,9.57516837330397,2.1519444959485976
Soybean,146.70171612974545,19.088352846873406,29.765899845618733,1147.2087016914134,83.97534718655312,72.12455494389403,5.589068819796394,30.949254356233666,53.29701055505082,33.53378079584235,127.84261516172558,116.92967655510427,21.95287904030312,87.25060973673565,4,0.33118385309538556,0.8454874650432915,0.02881593214381086,12.268917155833856,2.4126416039641176
Sesame,138.87800649828856,25.842220049860543,21.195033146169802,1174.4163124024446,285.90874137437856,53.164321466612904,7.851352879977669,44.02083106298988,97.51346810801681,25.54150842050615,176.40471366462867,131.8411352575418,39.39114545448433,102.06213631369154,5,0.7258768573138761,0.5941222751891341,0.00867349912661309,15.908782842002694,2.5970426163298455
Niger,139.49006595908372,24.11819061572412,28.887688411997665,481.78778629657074,122.48486350012138,50.22101562442863,7.592732475487082,41.73340977784822,42.75966157779345,31.865122510306875,319.975165596312,156.37757301267413,42.43000087094008,37.472767011725395,6,0.7522009427987695,0.6097687839205315,0.01642782619084506,27.81950136552039,2.4286750730703326
Sunflower,80.71630370011457,18.873098451563287,33.98020895002003,895.0553603415176,60.14287230354281,61.42368939410117,7.574000375876581,49.2022630650212,100.8671516141469,16.122904835134626,278.84243369724027,110.11131851711403,66.1645037285002,109.26176946470774,0,0.42298073922740914,0.7202371604471662,0.009874499457555743,38.61262736307429,2.943917070666259
Safflower,126.91651805122639,18.607009551522275,28.82083962722738,771.5861203991728,288.1586829025582,67.69123146671076,6.577884869627471,48.66763216200449,98.59835483137256,45.04185660811125,119.15122693218363,171.54075888394402,54.451746740290666,15.969018734103607,4,0.4369048943331165,0.5394236262616736,0.02337571641073513,17.350115611466915,2.9253475217740514
Soybean,152.13749975903886,30.508840324464558,32.314103941065355,656.7688931718044,275.2440775629557,73.42091836519606,5.927172309773084,41.353575729166295,70.50765304943158,45.35727900528342,180.38626599415534,38.67867649890363,21.560591806820735,28.303043461948732,2,0.6157355582612243,0.7025579118089146,0.010130168566489484,28.48771192923366,2.5098668055525777
Castor,120.22350841569626,27.58063895250057,22.51147165639431,1030.6295009231267,294.68260844770725,83.3933577539689,8.176847725045771,30.836667121744785,98.68022781725222,9.46839202940812,165.7794298805983,155.74246151281932,27.24102881317794,82.83001344492278,5,0.3896738526388168,0.3292544818591941,0.02393175682475375,38.218503527354216,2.854094503712508
Castor,124.11330548038487,29.794470911867712,28.070287915441277,1024.5961917971376,136.80093492761057,63.24206858576398,6.89323050583573,20.985324768969853,86.8104315573662,39.5870361445061,290.6039171158408,106.33575956419764,24.828113966224123,96.20460359186681,2,0.33345897972158867,0.7190786623908558,0.0260486661576297,34.68275684544925,2.2042018700391326
Castor,83.84076541652745,23.182807616905258,30.42042555320224,606.4358098786199,207.15642200827332,68.56581905819505,7.2347457854855275,28.17049426112595,117.5717284747878,24.37342228284351,108.9841881515641,155.5212880103428,67.22612171645449,103.16759893369397,0,0.8964877180514264,0.866677258535129,0.02330685469983689,24.658206067015165,3.2321813008392786
Mustard,85.74501922401704,21.628860747726712,23.492594210579206,939.3211683114332,141.7688689368277,58.6862401292739,7.695823913545048,18.095663454656812,126.20484044519222,56.62700302460643,216.18722364351112,117.02972303174487,43.20428587952281,97.10402023934145,6,0.7996206829106278,0.8064734267737492,0.011886674474540714,11.065836373208038,1.8359671231042347
Sunflower,120.00783674530231,29.505712056947665,33.89970923755699,1285.8337780109157,74.93731078857282,77.89404701583975,6.45701697022366,34.96098479908372,171.52510575800545,43.423301400224645,261.2563291599864,50.644985397159324,21.529712536722734,43.154492406998145,2,0.7717411706340306,0.47278236913164934,0.02101233796476832,36.346905590785,2.8492053030159448
Mustard,104.74868541780563,31.706343929677345,26.645546792952082,1291.9211496619823,217.42055923183526,53.910506663620694,6.298078262275101,45.98226946937815,60.8770643654819,48.48068510434472,135.56442568601207,168.58745841939307,25.70538143334995,94.64799303741624,2,0.37008170506984955,0.3908279863822,0.02854497450346427,11.928286959987286,1.9062219817368813
Mustard,86.21600979571124,30.51994921620097,29.77991405901397,983.7505723521323,267.91561269858516,84.04170088460467,5.504503535817943,20.394228089286386,158.1061090731165,34.98484431777577,310.3872715966428,165.26047054371017,20.759236324998817,87.73440275887364,2,0.45616654203584645,0.48312459350569614,0.024227222876906103,9.35443918791208,2.6853426326337932
Niger,90.69844360792301,28.5127717123023,32.458784878772725,703.127778278952,285.344868407444,69.09378126926052,7.798100672884315,16.64627950759276,179.67228574409518,30.669136472047303,286.19027538281654,146.8112129833617,48.223769948946455,47.82410944403422,6,0.4911700325412027,0.5932300752593461,0.027692724199732573,22.353074683208707,3.7808970931526424
Castor,87.32015041233643,22.377495043307214,24.910455955231143,403.16792084851596,303.1244866534214,81.71652197730222,6.577277288830287,12.143174912595983,158.69266134220203,46.39657415281562,93.72992560305238,145.09430085777257,18.500268113401503,19.73772716537057,4,0.8335476754237066,0.763903408969943,0.007907497130738574,10.852564924371482,2.5379069057174375
Niger,128.6384346203335,26.680066238061492,22.81051600617399,1231.7166273278701,184.03885789028783,62.339613733698656,5.567062642245416,23.590222847124963,129.2037124266808,22.81622494939247,308.2190273406104,94.39998562617384,45.87919421063451,69.28502920246211,2,0.39285416553117575,0.6818858184772056,0.021679823653731264,15.640121897964242,2.1091880045510507
Sesame,116.67842521003357,25.42023047160876,27.972941385330877,995.6662562673831,72.076725197431,74.98225782735817,7.39041382462564,14.146833859203035,83.96044107334501,40.070520378905144,129.05248372128193,11.74335049884031,48.4276523987121,25.9300256652564,0,0.6305111255426278,0.7157623527034009,0.013944320741945088,11.952769983727277,1.8591963209923064
Castor,139.93937568670623,19.240945707555824,30.56398797399537,421.74811935282173,274.21573764332106,50.488732530583626,7.11534602662946,45.245775439400106,76.72034429668243,49.2073383707283,82.42247319241939,82.05235983967093,7.959403971803463,78.01326123802659,6,0.654728586853101,0.51295668324176,0.008993623044626364,34.95596367345925,1.919843214852164
Groundnut,125.00955684977401,29.7196070895186,22.089152416625907,1035.0739753220741,84.68002571196111,62.43881052506462,6.839936498765776,47.92584042158622,55.95883576013634,43.36545920608487,100.44521762737382,18.975665154805366,37.476050195522426,73.99199544344724,3,0.38197099466973383,0.3005070589194058,0.020251554289814316,37.02056621502842,1.8067904660940322
Safflower,90.06955201559566,20.50144791078751,23.20352863161495,1053.5182121314378,256.10153695184135,68.38330224234066,7.020628192942739,50.645291325220505,87.69456551758945,47.49037698225875,119.16978533757674,135.46486708401468,67.95636761712183,101.88704021690717,0,0.25811185028555333,0.4075662899029673,0.011480527235155325,22.25037889864768,2.7536183887076766
Castor,155.6192803774444,24.476757714803973,31.35407976623091,794.3413376772876,133.4199649351908,54.738795702329355,6.2540319132257665,53.30945746168139,48.580892308256836,31.637694260680025,276.0386700070103,43.06956337200229,13.742080996916965,84.10274675389718,6,0.39469600999489957,0.6567940863381081,0.018773455969757165,8.976041814998545,1.6083752168630547
Sunflower,131.67911102141724,20.5102388905364,20.361433223316553,564.6954792847766,231.42967484485533,85.11329031696944,7.0659763971323635,48.61135344445049,155.57487539024473,56.705547455964,244.8357631558588,53.88471118717569,20.21438061827412,86.03908818148204,4,0.5766069280646071,0.6576704356883677,0.0095045562630536,28.75438356071111,1.8511699859833788
Mustard,118.24194557251533,19.413097689723394,25.2720086052919,823.5729881133011,179.32754685385322,52.51902210372172,6.375569674932648,15.508006618435623,101.88591626105134,11.086690126876247,157.15119902382293,130.54417394210935,45.88922753980013,24.845266815823482,3,0.5045222020618894,0.8972248092403261,0.017336890575958684,20.32304226258267,2.082743779435377
Mustard,114.35513287471466,31.946311830969783,30.69874014353383,1195.2303750748893,245.32731866469555,54.87841854555904,5.948493283781597,38.1704027640781,84.6732913878345,51.02359747724993,84.58343035849369,10.590272731860429,22.741591029638197,106.73605480745181,2,0.6104663624467732,0.8955974770137467,0.005746454240870567,22.55283198800637,1.7780240715161546
Soybean,142.7963532348627,30.877624308151397,27.42847396242057,682.6547236906397,216.8716345806454,59.78518318738266,6.858889812025035,41.77047979762551,128.62547678423567,22.787797604047338,233.23359616027085,94.59658569907849,21.67954543430909,62.76506331877463,1,0.7579131800281658,0.9124546020825475,0.008152641744770251,29.19424771621654,3.174988905253505
Mustard,85.23518587548219,26.31868466492731,33.728367992845854,787.0518754269291,265.30370190164774,87.73730088761766,7.385232731894762,17.966431874647554,173.013439491468,47.40335529377228,281.10519635168805,88.36076672779265,11.365191607455262,87.66220577835702,3,0.5513233691575332,0.31177583412889376,0.008186075646368411,29.68015111544614,2.7702971281669226
Groundnut,146.07565539402714,31.727065949475858,25.902919686497697,497.9358713653179,119.93559421102448,85.85072034268482,5.851156204332663,36.92168412427474,80.34207988680117,26.222441920717092,183.33009163230372,67.23944314076621,14.627753185505355,46.78934249256046,6,0.854832413056473,0.6384105600152523,0.012177079728315136,23.844377961507156,2.3174264693745994
Sunflower,128.68068492061087,30.53526222088317,21.76296401643686,423.9248559270054,241.88921039587882,51.19983992138812,6.5548819312176825,39.05107167714186,140.94720371708007,25.52894326491273,104.95081182918554,122.99234746474136,54.776752561787575,15.7421176392816,5,0.8947780237000876,0.8251741289218661,0.020755999920237626,41.27211656737717,2.4260393880792654
Mustard,88.76191618457821,24.92423568407312,25.929254734314775,661.8558333110008,250.31956794828153,83.61191577070167,8.00993187811087,45.775145155349925,71.09139767374784,34.966927643184675,202.44158940060282,35.95917037598498,44.231816589539285,78.437838723456,1,0.6612335826500364,0.37891303042453434,0.029747596502282814,10.859645012901968,2.009864066993162
Castor,131.6223168089441,23.77709437788215,32.076037796353546,448.79773470231555,300.98241708713306,53.753846666848716,8.048823908811958,10.99080589826768,86.76162602633934,51.8812199995898,244.47980308340394,26.336083141565066,48.4032900563964,46.80132788510886,6,0.7246040149978504,0.4127541404325321,0.029092689017749966,9.557524960232202,2.969166592364261
Soybean,151.23220612218486,25.135484924094495,23.648309013746275,671.0986925486343,289.8707262001558,76.44506724389004,8.14551214141109,36.097315696594436,96.4532917015099,11.378894166086168,275.6769298689662,52.66158086966933,47.09634148563728,77.94342511602127,1,0.658220045631721,0.5440915594973569,0.025830512978999604,13.727619551406866,2.3461510911782075
Castor,115.2967074424354,29.058973526731155,30.500970256666534,996.9442954036425,204.2259512056758,65.91786631371906,7.215532809260052,24.90114518145007,89.55913833356023,27.539014756667346,119.4528138335709,149.23920628175557,38.79638145539856,86.71459174915294,3,0.7809432564853673,0.3368395725099326,0.012282314783224698,20.546119715298207,1.8764060140097456
Safflower,140.86165147214405,29.638277966385736,21.23312040568975,1268.761682081678,125.7896978053803,72.37229720623372,5.884610460411899,48.51431627563408,53.31254916903343,21.62316277742558,95.09848937275294,97.27475466723489,65.69548038030068,101.48912380359693,3,0.8591976929738386,0.4765208031797149,0.021938114945863667,22.449671306476144,3.0172739943947153
Safflower,141.76032733249502,24.138751717588125,25.36214959793039,840.0308401449005,62.79032525570521,48.22370290094247,7.397973903424341,49.80869320350449,89.82605198972199,52.40594997569804,273.6251813182977,38.56239299945531,54.12486352489867,60.39063181408401,6,0.5887679407547401,0.8527270535712659,0.02283906803533428,19.616558615342125,3.0116982502395295
Soybean,130.77899150452325,24.3832834850877,33.967226000769884,1240.0205238254475,206.18676158626454,55.98226111858628,7.439775604794991,38.784355142963804,81.76522402464394,11.164473037096624,159.7151815784128,178.62552677447016,62.03971760395055,64.02047684304807,3,0.8068553229325344,0.7654989168922266,0.022234965363975498,37.81222147556169,3.27525298839107
Castor,129.2628769780508,28.974628488293042,22.698510208339286,812.976381434805,143.6161016822787,50.0758036107312,7.091388371789451,43.561743258836486,110.24535062678115,47.222824040311494,315.1204031620408,127.85504458337633,53.69152271201132,75.43497834343411,6,0.3783065974153733,0.388309252805122,0.02707932748244911,39.72270874918205,2.9672468579787408
Castor,106.86093900871856,29.969196819750923,34.678054316977324,358.6246904323648,213.90819173814768,75.98143609346789,8.17001072054488,25.994043242363738,49.07564379431793,56.97074548745114,184.80656271424692,154.21628841507265,36.77148408685913,45.89932636285261,1,0.8749298274681061,0.7510780899625635,0.01203503607792656,35.52156652458875,3.439332805809558
Sesame,97.5791809656724,29.826182240563078,25.43156445244047,426.01231855068215,211.1769006675189,55.120853877819705,7.4233845772428015,30.593667751458565,101.12400288851065,33.73536393084555,226.98775621865636,119.7704315733455,22.993985142013496,65.53132683541577,2,0.5934455478256104,0.6530908963672326,0.020433426361537305,29.56757438020781,2.8059196858955637
Sunflower,108.76484333537431,28.26828548307158,22.40239676014961,1163.7385588204643,101.2447053855366,66.8093012090517,5.611970827389129,44.69246997864447,81.82994561604889,54.22204360339418,113.03850286380555,30.901735982653804,19.51909131399929,71.58018957819623,1,0.6674106265507282,0.4467366262991894,0.018280561499134013,37.06837269487674,2.006337320055012
Mustard,129.3011828759598,22.857637817147964,28.148950494380358,368.1376891558528,94.3879062137519,52.735916196585094,6.223227169363252,33.25382806969871,42.20907509860697,45.675895469953865,172.86294606254756,174.20271619130628,19.369453071453165,64.78821248030582,6,0.6415314882429288,0.8527634796816455,0.018495166318616835,17.775690220085288,1.672692101476154
Safflower,135.44332164333662,28.095181887280297,33.21822675736493,743.360951347478,117.68648349155495,57.78754138459394,6.767700650942572,26.671852577415006,42.29178082004081,8.125100081933356,119.69541143260534,78.28114779007562,65.30978360893928,27.69191565730194,1,0.8007667623541928,0.48989930877484145,0.01134118708095647,24.88983997389234,1.9503393011474466
Castor,80.81981240895482,20.426849985377316,31.39934643831806,560.4369599721467,147.7700946580466,88.37489974743345,7.725582101215032,32.10626796893608,40.38275311648535,20.612057214290108,186.65409965729916,122.87345056008525,55.65753480602302,94.84277334808685,1,0.6972411436976237,0.7764233995195624,0.020251821074266388,31.327543275213962,3.4238040567621315
Mustard,105.06242611020284,25.731788231807393,22.2766175364534,369.853284353077,220.11304378622557,49.800057445228326,8.161203601089456,22.147587845407728,133.4558563817341,20.699718908893146,175.51960160925165,53.56774264956523,56.78785755971053,33.28480701387308,1,0.8804320617640881,0.34326223509037357,0.016938074065902708,17.43245882199526,1.1396852225985297
Sunflower,129.88208054060004,18.12545644010494,33.634868226346846,1129.307112128103,271.88248853583724,53.951399777078734,5.713243615482062,37.82018127163967,143.52478656271137,19.745038769303676,243.75501879956843,156.16219779416784,47.7973856626252,10.712867858173258,3,0.3988595883107475,0.7929010109521488,0.01951283456657779,17.661120573567104,2.387826440899097
Niger,123.03163174009465,20.985376417857523,31.72721844644237,637.7540083707374,346.4926711418935,51.560599082331265,6.007633947500562,29.19762811314601,178.02918582348556,23.925579038359302,143.84024309380115,56.3331814202876,36.08311111409397,43.862506270272256,0,0.8641482104426224,0.5804990128205161,0.028735444074441716,13.32059736256126,2.66895968300531
Castor,148.74373831734079,27.624994961886525,30.48465206421342,597.1650670296466,64.924181593511,81.81305531647797,7.94163841396567,19.714266822272606,48.568190911438045,38.10059898588989,144.99176949656868,148.37502448248514,45.024714898104605,97.70669879852682,4,0.5359834362573632,0.42553664100512134,0.028995051103634706,8.737831628886028,3.097300973477744
Castor,155.14091351107174,18.705591439476397,34.76614576801931,1216.6081656048318,172.69554655035213,66.5218645623539,7.71877312210285,48.10965537908049,90.82290413986945,17.515810078749247,310.91781190308734,59.064506405990294,29.482545701839367,69.58759317334844,2,0.656351418244017,0.3764608549039126,0.021087281692033596,24.44285274300354,2.2430034959604788
Safflower,135.29466652112563,22.923637331651115,26.529527974302,1110.2977252066248,142.2640727812212,58.315401699040045,6.67398077904388,31.674328342745525,69.88614363695005,14.230169347305043,172.2167758270567,90.68318560296517,34.17558206458561,58.87302068972284,0,0.7869334858553185,0.3328187998034993,0.005246569265897868,18.039309760251733,2.0326500925540767
Groundnut,136.9914068901747,27.067744006694603,32.55341853369505,424.756543602584,110.64172642567418,89.05005109290798,6.324995577642345,11.99714631386656,51.38251669785259,24.440438429461018,130.2587650085441,33.96316619270044,26.526237092930423,65.0774951015832,4,0.7232623694841758,0.5772837746067179,0.022318594005914794,37.488559925388905,2.3300068117032406
Sunflower,108.16512983747953,24.49375668869248,25.798759204248377,866.962083482915,120.95224371011821,63.784158179753696,6.115914331274018,51.663496682913475,54.50955500151335,47.48485028885559,103.3140453539831,134.8542807479304,46.728737837016325,67.19532331677215,5,0.7325950233375584,0.5177680093285109,0.020257036393129042,8.503570426318085,2.5625274846117434
